"Citizenship (5), Place of Birth (236), Immigrant Status and Period of Immigration (11), Age Groups (10) and Sex (3) for the Population in Private Households of Canada, Provinces, Territories, Census Metropolitan Areas and Census Agglomerations, 2011 National Household Survey"
"Geography = Canada [1]"
"Global non-response rate (GNR) [2] =  26.1 %"
"Immigrant status and period of immigration (11) =   Immigrants [3]"
"Age groups (10) = Total - Age groups"
"Sex (3) = Total - Sex"
"Place of birth (236)","Total - Citizenship [4]","  Canadian citizens","    Canadian citizens only","    Citizens of Canada and at least one other country","  Not Canadian citizens [5]", 
"[17] The official name of Iran is Islamic Republic of Iran."
"[18] The official name of Syria is Syrian Arab Republic."
"[19] West Bank and Gaza Strip are the territories referred to in the Declaration of Principles, signed by Israel and the Palestine Liberation Organization in 1993. Palestine refers to pre-1948 British mandate Palestine."
"[20] China excludes Hong Kong Special Administrative Region and Macao Special Administrative Region."
"[21] The official name of North Korea is Democratic People's Republic of Korea."
"[22] The official name of South Korea is Republic of Korea."
"[23] The official name of Laos is Lao People's Democratic Republic."
"[24] The official name of Viet Nam is Socialist Republic of Viet Nam."
"[25] Includes countries such as British Indian Ocean Territory; Maldives; and Timor-Leste."
"[26] Includes countries such as American Samoa; Christmas Island; Cocos (Keeling) Islands; Cook Islands; Guam; Kiribati; Marshall Islands; Micronesia, Federated States of; Nauru; Niue; Norfolk Island; Northern Mariana Islands; Palau; Pitcairn; Solomon Islands; Tokelau; Tuvalu; United States Minor Outlying Islands; Vanuatu; and Wallis and Futuna."
"Source: Statistics Canada - 2011 National Household Survey. Catalogue Number 99-010-X2011026."
